"brand.name","cheap","snappy","effective","luxurious","artistic","bold","caring","casual","charming","contemporary","creative","daring","elegant","energetic","exciting","festive","fresh","fun","graceful","hip"
"1",1,-0.00336599301274379,0.0144665471650676,0.00532221874398215,0.0294849909739367,-0.0151193371597893,0.010397965930906,0.0278620644912272,0.0070693413207551,0.0168618092338167,0.0242685777707005,0.0175555461032011,-0.0179733395791471,0.0139001970699916,0.0206447933525175,0.0151894326292385,-0.0202288099821215,0.014354223347719,0.0128856838274949,0.00778623204775356,0.0370769247328789
"2",2,0.00289803216583836,-0.00246106598549917,-0.000272797538709282,0.0117572915265581,0.00130874327030581,0.00352212831722234,-0.000176113979683762,0.0123263749241928,0.00100055807276212,-0.0292637078523273,-0.00813281080354704,-0.00807771654490822,0.0170964266663587,-0.0102617082833136,-0.00600017920374689,0.0322942677982424,-0.0268508565993382,-0.0102886186347689,0.0115026058292932,-0.0125824585622895
"3",3,0.0103086570182847,-0.0277380121152078,0.00775675988886174,-0.0266872965599735,-0.0205640689260454,-0.0076330930926665,-0.0220062021665363,-0.0189608331114381,-0.0186301644908261,-0.00700444893387566,-0.0155715513359353,0.0197443191119693,-0.00383026739577988,-0.0237486420222048,0.0075346308018219,-0.00481222607656633,-0.0170874664863534,0.00595952900259181,0.0033194128604491,0.00156269395937823
"4",4,-0.00958444055072378,0.015262489641615,-0.0124319569925208,-0.0143922291427899,0.0333628733883403,-0.00618467558415533,-0.00558149428095556,-0.000644648080288826,0.000682851070392126,0.012058207323863,0.0060516281819941,0.00629952044212922,-0.026671728094349,0.0130788312553385,-0.0161640439170149,-0.00751516936729976,0.0291021879697205,-0.00816458144570747,-0.0221413811171452,-0.025167515479762
